stemming_text,lemma_text,Sentiment_Rating
saya puas hati dengan beli baju melayu ni tongk terlalu mewah tapi okay,Saya Berpuas Hati Dengan Pembelian Baju Melayu Ni Tongk terlalu mewah Tapi okay,Neutral
baju melayu yang saya beli okay tapi takdelah terlalu berbeza dari yang lain,Baju Melayu Yang Saya Beli Okay Tapi Takdelah Terlalu Berbeza Dari Yang Lain,Neutral
standard je lah baju melayu ni tongk ada terlalu colok,Standard Je Lah Baju Melayu Ni Tongk Ada Terlalu Mencolok,Neutral
baju melayu yang aku beli ni okay je lah material kain dia macam lapik meja plastik tapi patut,Baju Melayu Yang Aku Beli Ni Okay Je Lah Material Kain Dia Macam Lapik Meja Plastik Tapi Berpatutan,Neutral
khidmat langgan orang memang hampeh takde keje langsung tapi hantar cepat,Perkhidmatan Pelanggan DiOrang Memang Hampeh Takde Keje Langsung Tapi Penghantaran Cepat,Neutral
baju melayu sampai lambat gila reka bentuk tongk sama macam dalam gambar keliru,Baju Melayu Sampai Lambat Gila Reka Bentuk Tongk sama Macam Dalam Gambar Keliru,Neutral
alit kain macam kain pasar malam tolak padan dengan harga tinggi,Kualiti Kain Macam Kain Pasar Malam Tolak Sepadan Dengan Harga Tinggi,Neutral
sizing tinda tepat langsung aku rasa macam baju sekolah zaman rendah expressionflessface,SIZING TINDA Tepat Langsung Aku Rasa Macam Baju Sekolah Zaman Rendah ExpressionFlessface,Neutral
baju melayu aku dah koyak belum pakai memang tongk alit langsung facewithrollingeyes,Baju Melayu Aku Dah Koyak Sebelum Pakai Memang Tongk kualiti Langsung Facewithrollingeyes,Neutral
reka bentuk baju melayu tolak sehingga kini langsung macam zaman nenek moyang,Reka Bentuk Baju Melayu Tolak sehingga kini Langsung Macam Zaman Nenek Moyang,Neutral
kain baju melayu ni garik gila takleh nak pakai aduh rugi duit,Kain Baju Melayu Ni Garik Gila Takleh Nak Pakai Aduh Rugi Duit,Neutral
aku dapat baju melayu yang bau hapak kain dia macam dah lama simpan dalam almari,Aku Dapat Baju Melayu Yang Berbau HAPAK Kain Dia Macam Dah Lama Simpan Dalam Almari,Neutral
hantar lembap gila baju melayu pun tongk ada wow factor langsung,Penghantaran Lembap Gila Baju Melayu Pun Tongk Ada Wow Factor Langsung,Neutral
baju melayu yang aku beli tu warna dia tenda sama macam dalam gambar tipu,Baju Melayu Yang Aku Beli Tu Warna Dia Tenda Sama Macam Dalam Gambar Menipu,Neutral
alit baja melayu ni sangat buruk tinggi bikin marah marah,berkualiti baja melayu ni sangat buruk tinggi bikin marah marah,Neutral
khidmat langgan orang tongk boleh harap langsung aku tanya dorang buat tidak tahu jeeee,Perkhidmatan Pelanggan DiOrang Tongk boleh Harap Langsung Aku Tanya Dorang Buat Tidak Tahu Jeeee,Neutral
baju kurta saya ada banyak benang keluar macam takde alit periksa langsung,Baju kurta saya ada banyak benang terkeluar macam takde kualiti pemeriksaan langsung,Neutral
baju kurta yang aku order tu ada banyak cacat macam tolak dari,Baju kurta Yang Aku Order Tu Ada Banyak Cacat Macam Menolak Dari,Neutral
alit kain standard tapi reka bentuk baju kurta biasa je,Kualiti Kain Standard Tapi Reka Bentuk Baju Kurta Biasa Je,Neutral
hantar pantas tetapi kain tarik terlalu alit tinggi,penghantaran pantas tetapi kainnya tarik terlalu berkualiti tinggi,Neutral
aku puas hatu dengan sizing baju kurta ni kain okay,Aku Puas Hatu Dengan Sizing Baju Kurta Ni Kainnya okay,Neutral
baju kurta ni sesuai dengan harga yang bayar tongk ada yang terlalu istimwa,Baju kurta ni Sesuai Dengan Harga Yang Dibayar Tongk Ada Yang Terlalu Istimwa,Neutral
reka bentuk baju kurta tarik tapi alit kain agak standard,Reka Bentuk Baju Kurta Menarik Tapi Kualiti Kain Agak Standard,Neutral
harga patut untuk baju kurta yang aku dapat tidak terlalu mewah,Harga Berpatutan Untuk Baju Kurta Yang Aku Dapat tidak terlalu mewah,Neutral
kain baju kurta ni selesa tapi reka bentuk agak biasa je,Kain Baju Kurta Ni Selesa Tapi Reka Bentuk Agak Biasa Je,Neutral
khidmat langgan boleh tapi ada ruang untuk penambahbaikan,Perkhidmatan Pelanggan Bolehlah Tapi Ada Ruang Untuk Penambahbaikan,Neutral
baju kurta yang aku order sesuai dengan sizing chart tapi tongk ada yang terlalu colok,Baju kurta Yang Aku Order Sesuai Dengan Sizing Chart Tapi Tongk Ada Yang Terlalu Mencolok,Neutral
kain baju kurta ni garik gila takleh nak pakai aduh rugi duit,Kain Baju Kurta Ni Garik Gila Takleh Nak Pakai Aduh Rugi Duit,Negative
aku dapat baju kurta yang bau hapak kain macam dah lama simpan dalam almari,Aku Dapat Baju Kurta Yang Berbau HAPAK KAIN MACAM DAH LAMA SIMPAN DALAM ALMARI,Negative
hantar lembap gila baju kurta pun tongk ada wow factor langsung,Penghantaran Lembap Gila Baju Kurta Pun Tongk Ada Wow Factor Langsung,Negative
baju kurta yang aku beli tu warna diaak sama macam dalam gambar tipu,Baju kurta Yang Aku Beli Tu Warna Diaak Sama Macam Dalam Gambar Menipu,Negative
alit baju kurta ni teruk gila harga tinggi bikin marah,kualiti baJu kurta ni teruk gila harga tinggi bikin marah,Negative
khidmat langgan orang tongk boleh harap langsung aku tanya dorang buat tidak tahu je,Perkhidmatan Pelanggan DiOrang Tongk Boleh Harap Langsung Aku Tanya Dorang Buat Tidak Tahu Je,Negative
baju kurta saya ada banyak benang keluar macam takde alit periksa langsung,Baju kurta saya ada banyak benang terkeluar macam takde kualiti pemeriksaan langsung,Negative
aku suka dengan design baju kurta ni cuma alit kain agak soso,Aku Suka Dengan Design Baju Kurta Ni Cuma Kualiti Kain Agak Soso,Neutral
khidmat langgan baik tapi takde la terlalu sangat responsif,Perkhidmatan Pelanggan Baiklah Tapi Takde La Terlalu Sangat Responsif,Neutral
baju kurta sampai dalam ada baik tapi tarik ada,Baju kurta Sampai Dalam Keadaan Baik Tapi Tarik Ada,Neutral
sizing tinda tepat langsung aku rasa macam baju sekolah zaman rendah expressionflessface,SIZING TINDA Tepat Langsung Aku Rasa Macam Baju Sekolah Zaman Rendah ExpressionFlessface,Negative
baju kurta saya dah koyak belum pakai memang tolak alit langsung facewithrollingeyes,Baju kurta saya dah koyak Sebelum pakai memang tolak kualiti langsung facewithrollingeyes,Negative
baju melayu yang aku beli ni okay la alit kain memang standard dan harga pun munasabah,Baju Melayu Yang Aku Beli Ni Okay La Kualiti Kain Memang Standard dan Harga Pun Munasabah,Neutral
reka bentuk saya suka baju melayu di sini tarik terlalu fancy tapi tetap nampak smart,Reka Bentuk Saya Suka Baju Melayu Di Sini Tarik Terlalu Fancy Tapi Tetap Nampak Smart,Neutral
hantar agak cepat baju melayu pun sampai dalam ada baik terima kasih,Penghantaran Agak Cepat Baju Melayu Pun Sampai Dalam Keadaan Baik Terima KASIH,Neutral
baju melayu yang saya dapat sesuai dengan gambar dalam tali tidak ada kejut jadi saya kandung,Baju Melayu Yang Saya Dapat Sesuai Dengan Gambar dalam talian tidak ada kejutan jadi saya kandungan,Neutral
kain baju melayu sangat selesa tapi mungkin boleh tingkat sikit pada corak dan warna,Kain Baju Melayu Sangat Selesa Tapi Mungkin Boleh Meningkatkan Sikit Pada Corak Dan Warna,Neutral
harga baju melayu di sini saing dan pilih warna cukup pelbagai,Harga Baju Melayu Di Sini Bersaing dan Pilihan Warna Cukup Pelbagai,Neutral
saya beli baju melayu ni untuk raya dan ia memang cukup tradisional suka,Saya Beli Baju Melayu Ni Untuk Raya Dan ia Memang Cukup Tradisional Suka,Neutral
kain tarik terlalu tebal sesuai untuk cuaca panas cara seluruh muas,Kainnya Tarik Terlalu Tebal Sesuai untuk Cuaca PANAS Secara keseluruhan memuaskan,Neutral
baju melayu yang saya beli cukup sesuai dengan tema acara yang saya hadir lawan baik,Baju Melayu Yang Saya Beli Cukup Sesuai Dengan Tema Acara Yang Saya Hadiri Perlawanan Baik,Neutral
khidmat langgan baik mereka bantu dengan tanya saya tenta tening terima kasih,Perkhidmatan Pelanggan Baik Mereka Membantu Dengan Pertanyaan Saya Tenta Tening Terima KASIH,Neutral
sabab deliver delivery lambat sangat event dah habis baju sampai,SaBAb Deliver Delivery Lambat Sangat Event Dah Habis Baju Sampai,Negative
kain baju melayu yang aku dapat bau pelik olah olah tongk cuci betul,Kain Baju Melayu Yang Aku Dapat Berbau Pelik Seolah Olah Tongk Dicuci Betul,Negative
khidmat langgan orang tolak bantu langsu aku ada isu dorang buat tongk peduli,Perkhidmatan Pelanggan DiOrang Tolak membantu Langsu Aku Ada Isu Dorang Buat Tongk Peduli,Negative
aku beli baju melayu untuk acara penting tapi reka bentuk dia macam tolak profesional langsung terlalu mudah,Aku Beli Baju Melayu Untuk Acara Penting Tapi Reka Bentuk Dia Macam Tolak Profesional Langsung Terlalu Mudah,Negative
baju melayu yang aku beli ni memang ons point alit kain dia tua top dan harga sangat patut,Baju Melayu Yang Aku Beli Ni Memang Ons Point Kualiti Kain Dia Petua Top dan Harga Sangat Berpatutan,Positive
reka bentuk baju melayu di sini sini sangat gaya modern tapi masih tahan sentuh tradisional,Reka bentuk Baju Melayu di Sini Sini Sangat Bergaya Modern Tapi Masih Mempertahankan Sentuhan Tradisional,Positive
hantar pantas baju melayu sampai dalam ada sempurna terima kasih banyak,penghantaran pantas baJu melayu sampai dalam keadaan sempurna terima kasih banyak,Positive
baju melayu yang saya beli memang gambar perfect lihat lebih baik cara peribadi,Baju Melayu Yang Saya Beli Memang Gambar Perfect kelihatan lebih baik secara peribadi,Positive
kain baju melayu sangat selesa dan corak serta warna sangat tarik,Kain Baju Melayu Sangat Selesa dan Corak Serta Warnanya Sangat Menarik,Positive
harga baju melayu di sini aloi baloi dan banyak pilih warna yang cantik,Harga Baju Melayu Di Sini Beraloi Baloi dan Banyak Pilihan Warna Yang Cantik,Positive
saya beli baju melayu ni untuk acara dan ia curi ramai puji reka bentuk yang,Saya Beli Baju Melayu Ni Untuk Acara Dan Ia Mencuri Ramai Puji Reka Bentuk Yang,Positive
kain tolak terlalu tebal sempurna untuk cuaca panas sangat selesa,Kainnya Tolak Terlalu Tebal sempurna Untuk Cuaca Panas sangat selesa,Positive
baju melayu yang saya beli sesuai dengan gambar dalam tali tidak ada kecewa yang sangat puas hati,Baju Melayu Yang Saya Beli Sesuai Dengan Gambar dalam talian tidak ada kekecewaan yang sangat berpuas hati,Positive
khidmat langgan orang sangat bantu saya ada tanya mereka jawab dengan clarity,Khidmat Pelanggan DiOrang Sangat Membantu Saya Ada Pertanyaan Mereka Jawab Dengan Clarity,Positive
carta saiz orang betul betul akurat baju melayu yang saya beli sesuai dengan sempurna,carta saiz diorang betul betul akurat baJu melayu yang saya beli sesuai dengan sempurna,Positive
kain baju melayu ni tarik mudah kedut jadi tongkat iron kali kali,Kain Baju Melayu Ni Tarik Mudah Kedut jadi Tongkati Iron Berkali Kali,Positive
harga baju melayu memang patut untuk alit yang beri,Harga Baju Melayu Memang Berpatutan Untuk Kualiti Yang DiBerikan,Positive
suka suka suka baju melayu reka bentuk klasik dan elegant,Suka Suka Suka Baju Melayu Reka Bentuk Klasik dan Elegant,Positive
baju melayu yang saya beli ni sangat serbaguna boleh pakai untuk pelbagami acara,Baju Melayu Yang Saya Beli Ni Sangat Serbaguna Boleh Dipakai Untuk Pelbagami Acara,Positive
pilih warna untuk baju melayu di sini sangat sangat banyak pilih yang tarik,Pilihan Warna untuk Baju Melayu Di Sini Sangat Sangat Banyak Pilihan Yang Menarik,Positive
kain baju melayu ni senang nak kekal tongkat pening pening nak jaga,Kain Baju Melayu Ni Senang Nak Mengekalkan Tongkati Pening Pening Nak Jaga,Positive
reka bentuk baju melayu ni abadi sehingga boleh pakai lama tahun -tahun akan datang,Reka bentuk Baju Melayu ni abadi sehingga Boleh Pakai selama bertahun -tahun akan datang,Positive
masa respons khidmat langgan sangat cepat dan sangat bantu,Masa Respons Perkhidmatan Pelanggan Sangat Cepat dan Sangat Membantu,Positive
baju melayu yang saya beli ni memang ada wow factor saya rasa yakin maka,Baju Melayu Yang Saya Beli Ni Memang Ada Wow Factor Saya rasa yakin memakainya,Positive
proses mesra guna dan periksa laman web sangat mudah,Proses Mesra Pengguna dan Pemeriksaan Laman Web Sangat Mudah,Positive
baju melayu yang saya beli ni sangat sesuai dengan tema acara yang saya hadir,Baju Melayu Yang Saya Beli Ni Sangat Sesuai Dengan Tema Acara Yang Saya Hadiri,Positive
harga yang bayar betul betul nila nilai untuk wang,Harga Yang Dibayar Betul Betul bernilai nilai untuk wang,Positive
baju melayu ni tongk hanya nampak cantik tapi alit kain memang baik,Baju Melayu Ni Tongk Hanya Nampak Cantik Tapi Kualiti Kainnya Memang Terbaik,Positive
saya beli baju melayu untuk raya dan lebih jangka saya,Saya Beli Baju Melayu Untuk Raya dan melebihi jangkaan saya,Positive
warna baju melayu ni sangat vibrant memang nampak standout,Warna Baju Melayu Ni Sangat Vibrant Memang Nampak Standout,Positive
baju melayu ni sangat pada trend saya rasa gaya maka,Baju Melayu Ni Sangat pada Trend Saya rasa bergaya memakainya,Positive
khidmat langgan diiorang mesra dan profesional ahli jawapan yang muas,Perkhidmatan Pelanggan DiiOrang Mesra dan Profesional Ahli Jawapan Yang Memuaskan,Positive
baju melayu yang saya beli ni adalah pilih yang sangat reka bentuk tepat dan alit baik,Baju Melayu Yang Saya Beli Ni Adalah Pilihan Yang Sangat Reka Bentuk Tepat Dan Kualiti Terbaik,Positive
baju melayu yang saya dapat sangat selesa dan padan dengan selera saya,Baju Melayu Yang Saya Dapat Sangat Selesa Dan Memadankan Dengan Selera Saya,Positive
selesa bahan selesa bagus tiap tahun saya ulang kat sini kain sngt baik dan selesa jugak jahit neat,Keselesaan Bahan Keselesaan Bagus Setiap Tahun Saya Ulangi Kat Sini Kainnya Sngt Baik Dan selesa Jugak Jahitan Neat,Positive
selesa bahan cantik akan kain mahal perintah malam tiba hari ini jual kerja sangat cepat terima kasih,keselesaan bahan cantik seakan kain mahal diperintahkan semalam tiba hari ini penjual bekerja sangat cepat terima kasih,Positive
selesa selesa bahan tebal senjala iron maaf tidak pics atau video 10 tahun kurkap skinny sesuai dengan selesa dan mudah untuk besi butang siap sudah jahit dekat baju itu yang loveeeee sangat sangat percaya jual,Keselesaan Selesa Bahan Tebal Senjala Iron Maaf Tidak Pics atau Video 10 Tahun Kurkap Skinny sesuai dengan selesa dan mudah untuk besi butang siap Sudah DiJahit Dekat Baju itu Yang Loveeeee Sangat Sangat Percaya Penjual,Positive
selesa selesa untuk kanak -kanak bahan kapas lembut serap peluh memang sesuai untuk kanak -kanak raya tarik panas serius cun sangat n selesa saya risau beli dalam tali,Keselesaan Selesa Untuk Kanak -kanak Bahan Kapas Lembut Serap Peluh Memang Sesuai Untuk Kanak -kanak Beraya Tarik Panas Serius Cun Sangat N Selesa Saya Risau Beli Dalam Talian,Positive
bahan cantik sangat jahit anda semua kena beli dekat jual ni mereka kerja pesan cepat cepat sampai kain baju saiz dengan anak saya 10tahun baju lawa color sngt hati hehe whiteheart,Bahan Cantik Sangat Jahitan Anda Semua Kena Beli Dekat Penjual Ni Mereka Bekerja Pesanan Cepat Cepat Sampai Kain Baju Saiz Dengan Anak Saya 10tahun Baju Lawa Color Sngt Hati Hehe Whiteheart,Positive
selesa bahan yang baik cantik sahan cantik saiz sesuai dengan anak -anak cuma untuk i tahun je labuh sikit tetapi tarik apak boleh lipat kain pun pulter ok sarat amah dan sangat,keselesaan bahan yang baik cantik sahan cantik saiz sesuai dengan anak -anak cuma untuk i setahun je labuh sikit tetAPI tarik apak boleh lipat kain pun pulter ok sarat peramah dan sangat,Positive
bahan kain tebal trust jual checkmarkbutton ratus titik asal produk bungkus kemas dan baik thumbsuplightskintone thumbsuplightskintone thumbsuplightskintone response cepat hantar cepat,Bahan Kain Tebal Trust Penjual Checkmarkbutton Ratusan Titik Asal Produk Pembungkusan KEMAS Dan Baik thumbsuplightskintone Thumbsuplightskintone Thumbsuplightskintone Response Cepat Penghantaran cepat,Positive
bahan baik hantar cepat warna pun cantik fit unak anak umur 2 tahun tengah dan 6 tahun set anga,Bahan Terbaik Penghantaran Cepat Warna Pun Cantik Fit Unak Anak Umur 2 Tahun Setengah Dan 6 Tahun Set Anga,Positive
bahan baik selesa baik barang sudah sampai png hantar yang pantas terima kasih jual thumbsup smilingface,Bahan Baik keselesaan baik Barang Sudah Sampai Png Hantaran Yang Pantas Terima KASIH Penjual Thumbsup Smilingface,Positive
selesa selesa bahan kain ok baju telah tiba kain cantik stitching terima kasih jual,Keselesaan Selesa Bahan Kain Ok baju telah tiba kain cantik Stitching terima kasih Penjual,Positive
bahan alit comfortability selesa jahit sangat kemas yang puas hati dengan baju melayu ni terbaikkk,Bahan Berkualiti Comfortability Selesa Jahitan Sangat Kemas yang berpuas hati Dengan Baju Melayu Ni Terbaikkk,Positive
bahan alit baik baju ok selesa cuma kalau ikut sizing baju melayu baju ni agak pendek sedikit kelabuhanya seluruh ok tqsm,bahan kualiti baik baJU ok selesa cuma kalau ikut sizing baJu melayu baJu ni agak pendek sedikit kelabuhanya keseluruhan ok tqsm,Positive
alhamdulillah baju sampai dengan selamat first time beli online sebab malas nak sesak sesak warna pun sama dengan baju mommy nya kain pun cantik nice je cuma senteng sikit dekat anak 5yo dan 7yo tu mungkin sekali je dua je boleh pakai tetapi tidak apa murah je tidak rugi sangat beli,alhamdulillah baju sampai dengan selamat first time beli online sebab malas nak bersesak sesak warna pun sama dengan baju mommy nya kain pun cantik nice je cuma senteng sikit dekat anak 5yo dan 7yo tu mungkin sekali je dua je boleh pakai tetapi tidak apa murah je tidak rugi sangatLah Beli,Positive
bahan alit baik baju itu baik -baik saja dan selesa hanya sedikit jika anda ikut ukur baju melayu tetapi cara seluruh baik -baik saja terima kasih banyak,bahan kualiti baik baju itu baik -baik saja dan selesa hanya sedikit jika anda mengikuti ukuran Baju Melayu tetapi secara keseluruhannya baik -baik saja terima kasih banyak,Positive
